적용년월,시도코드,시도명,사용건수,인원수,사용금액
2020-04,46,전라남도,4881,3195,286505316
2020-04,47,경상북도,7153,4665,437825444
2020-04,48,경상남도,11384,7155,679056298
2020-04,50,제주특별자치도,3406,2087,179371370
2020-05,11,서울특별시,57429,30298,3634800455
2020-05,26,부산광역시,16425,9115,1071131160
2020-05,27,대구광역시,13683,7953,888332274
2020-05,28,인천광역시,15352,8219,872896988
2020-05,29,광주광역시,11621,6391,663423541
2020-05,30,대전광역시,9366,5452,587771070
2020-05,31,울산광역시,6290,3532,393568490
2020-05,36,세종특별자치시,2599,1393,133948940
2020-05,41,경기도,77977,41340,4508720922
2020-05,42,강원도,7518,4349,451276005
2020-05,43,충청북도,7781,4452,464991790
2020-05,44,충청남도,10652,5917,618000673
2020-05,45,전라북도,8171,4564,471853357
2020-05,46,전라남도,6411,3689,378324865
2020-05,47,경상북도,9038,5179,563775630
2020-05,48,경상남도,14686,8099,852091090
2020-05,50,제주특별자치도,4460,2360,223453720
2020-06,11,서울특별시,55812,29846,3543847667
2020-06,26,부산광역시,15985,8923,1062700551
2020-06,27,대구광역시,13497,7953,891522997
2020-06,28,인천광역시,14594,8058,828779336
2020-06,29,광주광역시,11171,6324,654275777
2020-06,30,대전광역시,8659,5194,544121892
2020-06,31,울산광역시,6157,3523,394834010
2020-06,36,세종특별자치시,2665,1454,141795330
2020-06,41,경기도,75051,40445,4329178404
2020-06,42,강원도,7353,4312,440969801
2020-06,43,충청북도,7627,4363,452946441
2020-06,44,충청남도,10313,5789,588545168
2020-06,45,전라북도,7770,4454,447533601
2020-06,46,전라남도,6264,3675,358873132
2020-06,47,경상북도,8732,5093,520062107
2020-06,48,경상남도,14189,7976,848669354
2020-06,50,제주특별자치도,4439,2384,236290110
2020-07,11,서울특별시,59432,30242,3647963620
2020-07,26,부산광역시,16894,8988,1096158251
2020-07,27,대구광역시,14193,7903,917507768
2020-07,28,인천광역시,15242,8012,845576681
2020-07,29,광주광역시,11593,6225,658476491
2020-07,30,대전광역시,8711,5098,527194151
2020-07,31,울산광역시,6136,3480,372435210
2020-07,36,세종특별자치시,2930,1510,153169870
2020-07,41,경기도,78993,40884,4456929485
2020-07,42,강원도,7388,4220,434127410
2020-07,43,충청북도,7945,4382,455190787
2020-07,44,충청남도,10808,5770,605902106
2020-07,45,전라북도,7936,4501,453949708
2020-07,46,전라남도,6695,3751,380047803
2020-07,47,경상북도,9094,5177,531221995
2020-07,48,경상남도,14817,8002,864955300
2020-07,50,제주특별자치도,4515,2365,232794130
2020-08,11,서울특별시,59275,30045,3668277425
2020-08,26,부산광역시,16790,8894,1074825324
2020-08,27,대구광역시,14317,7954,924577689
2020-08,28,인천광역시,15030,7908,826373022
2020-08,29,광주광역시,11846,6240,671310745
2020-08,30,대전광역시,9520,5394,592854875
2020-08,31,울산광역시,6127,3462,372160810
2020-08,36,세종특별자치시,3245,1598,160192900
2020-08,41,경기도,80620,40992,4451976270
2020-08,42,강원도,7240,4142,416299629
2020-08,43,충청북도,8302,4451,472229728
2020-08,44,충청남도,10866,5765,624531120
2020-08,45,전라북도,8044,4421,447801200
2020-08,46,전라남도,6545,3645,370721957
2020-08,47,경상북도,9088,5175,529480876
2020-08,48,경상남도,14425,7910,850015760
2020-08,50,제주특별자치도,4461,2352,232272270
2020-09,11,서울특별시,56303,29334,3511782096
2020-09,26,부산광역시,15950,8650,1017392448
2020-09,27,대구광역시,13329,7663,841014571
2020-09,28,인천광역시,14684,7711,793459762
2020-09,29,광주광역시,11148,6058,611090786
2020-09,30,대전광역시,8898,5237,561831443
2020-09,31,울산광역시,5746,3345,342973070
2020-09,36,세종특별자치시,3075,1586,159173180
2020-09,41,경기도,77339,40113,4283962374
2020-09,42,강원도,7091,4039,405577916
2020-09,43,충청북도,7989,4409,454995729
2020-09,44,충청남도,10412,5663,585033360
2020-09,45,전라북도,7650,4308,436979322
2020-09,46,전라남도,6350,3603,341089093
2020-09,47,경상북도,8685,5072,509691562
2020-09,48,경상남도,13930,7703,807828946
2020-09,50,제주특별자치도,4385,2347,225624950
2020-10,11,서울특별시,54212,28906,3314050549
2020-10,26,부산광역시,15222,8464,966473992
2020-10,27,대구광역시,12837,7564,792717116
2020-10,28,인천광역시,13951,7652,755905994
2020-10,29,광주광역시,10799,6050,584508998
2020-10,30,대전광역시,8738,5176,527816981
2020-10,31,울산광역시,5781,3355,352188930
2020-10,36,세종특별자치시,2938,1522,146148760
2020-10,41,경기도,73493,39302,4022380479
2020-10,42,강원도,6609,3920,385088691
2020-10,43,충청북도,7494,4262,409018129
2020-10,44,충청남도,10013,5606,539853440
2020-10,45,전라북도,7250,4190,406000838
2020-10,46,전라남도,6143,3583,346653898
2020-10,47,경상북도,8446,5023,484901390
2020-10,48,경상남도,13235,7478,761510509
2020-10,50,제주특별자치도,4105,2291,216386730
2020-11,11,서울특별시,57519,29450,3461017424
2020-11,26,부산광역시,16788,8693,1024782058
2020-11,27,대구광역시,13638,7795,851760483
2020-11,28,인천광역시,14787,7776,780648585
2020-11,29,광주광역시,11397,6127,614786833
2020-11,30,대전광역시,9230,5224,544498503
2020-11,31,울산광역시,5903,3364,350175486
2020-11,36,세종특별자치시,3275,1618,152491110
2020-11,41,경기도,77535,39929,4163250117
2020-11,42,강원도,7206,4053,399137754
2020-11,43,충청북도,8120,4353,434146590
2020-11,44,충청남도,10716,5683,580422900
2020-11,45,전라북도,7933,4281,432742961
2020-11,46,전라남도,6365,3577,349288080
2020-11,47,경상북도,8883,5102,504563095
2020-11,48,경상남도,14132,7540,796399056
2020-11,50,제주특별자치도,4291,2316,216100700
2020-12,11,서울특별시,56757,28729,3420539894
2020-12,26,부산광역시,16554,8585,1006781382
2020-12,27,대구광역시,13530,7635,844930114
2020-12,28,인천광역시,14690,7589,786988521
2020-12,29,광주광역시,11742,6136,628832859
2020-12,30,대전광역시,9096,5211,528570056
2020-12,31,울산광역시,5849,3342,351029208
2020-12,36,세종특별자치시,3467,1644,164292922
2020-12,41,경기도,78077,39282,4155249598
2020-12,42,강원도,7085,3936,413372271
2020-12,43,충청북도,8064,4284,441160104
2020-12,44,충청남도,10213,5473,551228016
2020-12,45,전라북도,7674,4178,429140706
2020-12,46,전라남도,6472,3591,360058497
2020-12,47,경상북도,8677,5010,489714160
2020-12,48,경상남도,13930,7481,797903352
2020-12,50,제주특별자치도,4234,2260,217199429
2020-99,11,서울특별시,0,108043,0
2020-99,26,부산광역시,0,31545,0
2020-99,27,대구광역시,0,27278,0
2020-99,28,인천광역시,0,26498,0
2020-99,29,광주광역시,0,20321,0
2020-99,30,대전광역시,0,18153,0
2020-99,31,울산광역시,0,11631,0
2020-99,36,세종특별자치시,0,5429,0
2020-99,41,경기도,0,135114,0
2020-99,42,강원도,0,13765,0
2020-99,43,충청북도,0,14466,0
2020-99,44,충청남도,0,19379,0
2020-99,45,전라북도,0,14404,0
2020-99,46,전라남도,0,12466,0
2020-99,47,경상북도,0,18340,0
2020-99,48,경상남도,0,26550,0
2020-99,50,제주특별자치도,0,7414,0
2021-01,11,서울특별시,50710,26759,3108047855
2021-01,26,부산광역시,14931,8085,938452443
2021-01,27,대구광역시,12433,7312,782224653
2021-01,28,인천광역시,13184,7110,719842829
2021-01,29,광주광역시,10460,5839,582339785
2021-01,30,대전광역시,8113,4820,488479560
2021-01,31,울산광역시,5306,3150,329559758
2021-01,36,세종특별자치시,3101,1571,154239676
2021-01,41,경기도,71026,37239,3909167888
2021-01,42,강원도,6606,3798,401196811
2021-01,43,충청북도,7387,4147,412928466
2021-01,44,충청남도,9253,5191,509819665
2021-01,45,전라북도,6929,3879,400214655
2021-01,46,전라남도,5882,3383,333771047
2021-01,47,경상북도,7821,4703,469184434
2021-01,48,경상남도,12818,7098,744309440
2021-01,50,제주특별자치도,3779,2099,201662450
2021-02,11,서울특별시,49027,26397,2979668242
2021-02,26,부산광역시,14550,8032,915845591
2021-02,27,대구광역시,11992,7238,748134613
2021-02,28,인천광역시,12718,6976,682285140
2021-02,29,광주광역시,9995,5714,555532228
2021-02,30,대전광역시,7797,4805,461690277
2021-02,31,울산광역시,5163,3071,315161501
2021-02,36,세종특별자치시,3016,1590,150320676
2021-02,41,경기도,67970,36704,3722947187
2021-02,42,강원도,6150,3730,356928575
2021-02,43,충청북도,7006,4035,381541776
2021-02,44,충청남도,9059,5140,496953912
2021-02,45,전라북도,6631,3799,366619222
2021-02,46,전라남도,5620,3277,315356048
2021-02,47,경상북도,7829,4691,450653000
2021-02,48,경상남도,12150,6914,726694790
2021-02,50,제주특별자치도,3614,2046,188571780
2021-03,11,서울특별시,59430,28729,3630497812
2021-03,26,부산광역시,17542,8692,1089755743
2021-03,27,대구광역시,14832,7993,927620811
2021-03,28,인천광역시,15160,7538,831040298
2021-03,29,광주광역시,12098,6198,666479490
2021-03,30,대전광역시,9962,5358,600245633
2021-03,31,울산광역시,6320,3360,376617216
2021-03,36,세종특별자치시,3626,1729,177461640
2021-03,41,경기도,82402,39731,4528534681
2021-03,42,강원도,7589,4099,450909565
2021-03,43,충청북도,8575,4403,477532904
2021-03,44,충청남도,11133,5646,609068521
2021-03,45,전라북도,8173,4192,447453435
2021-03,46,전라남도,6857,3558,375008867
2021-03,47,경상북도,9228,4982,520198300
2021-03,48,경상남도,14503,7435,863372332
2021-03,50,제주특별자치도,4654,2284,239419094
2021-04,11,서울특별시,54483,27368,3297704379
2021-04,26,부산광역시,15875,8201,955954073
2021-04,27,대구광역시,13978,7636,847424978
2021-04,28,인천광역시,14211,7261,757666829
2021-04,29,광주광역시,11539,5988,615932695
2021-04,30,대전광역시,9358,5156,535912721
2021-04,31,울산광역시,5791,3196,342536498
2021-04,36,세종특별자치시,3442,1621,163544912
2021-04,41,경기도,76238,38024,4148599364
2021-04,42,강원도,6985,3909,407876561
2021-04,43,충청북도,7883,4139,416860746
2021-04,44,충청남도,9815,5219,548622140
2021-04,45,전라북도,7515,4039,410766987
2021-04,46,전라남도,6209,3366,334927043
2021-04,47,경상북도,8384,4683,477614491
2021-04,48,경상남도,13147,6997,764503216
2021-04,50,제주특별자치도,4237,2177,211579190
2021-05,11,서울특별시,54111,26958,3368755225
2021-05,26,부산광역시,16019,8235,996344057
2021-05,27,대구광역시,13951,7539,859523651
2021-05,28,인천광역시,14287,7152,764866786
2021-05,29,광주광역시,11397,5950,640199808
2021-05,30,대전광역시,9385,5041,537196206
2021-05,31,울산광역시,6023,3169,357001314
2021-05,36,세종특별자치시,3403,1576,163918249
2021-05,41,경기도,76490,37651,4162197794
2021-05,42,강원도,6981,3829,385821618
2021-05,43,충청북도,7732,4157,421518977
2021-05,44,충청남도,9713,5137,538244187
2021-05,45,전라북도,7541,3988,409118250
2021-05,46,전라남도,5943,3312,330760328
2021-05,47,경상북도,8302,4644,483039578
2021-05,48,경상남도,12991,6783,757498454
2021-05,50,제주특별자치도,4046,2095,208252538
2021-06,11,서울특별시,54016,26362,3346285462
2021-06,26,부산광역시,16192,8086,1014077944
2021-06,27,대구광역시,13920,7482,864111776
2021-06,28,인천광역시,14187,7056,740772245
2021-06,29,광주광역시,11406,5794,613115739
2021-06,30,대전광역시,9120,4925,537412453
2021-06,31,울산광역시,5861,3036,341563516
2021-06,36,세종특별자치시,3367,1600,164082436
2021-06,41,경기도,76205,36989,4095338121
2021-06,42,강원도,7025,3843,396064004
2021-06,43,충청북도,8063,4095,432647811
2021-06,44,충청남도,9889,5117,543565068
2021-06,45,전라북도,7696,3951,417693609
2021-06,46,전라남도,6296,3335,344878989
2021-06,47,경상북도,8154,4531,467545700
2021-06,48,경상남도,12856,6664,742562341
2021-06,50,제주특별자치도,4194,2131,215949031
2021-07,11,서울특별시,45726,23039,2792465573
2021-07,26,부산광역시,13646,7005,833528270
2021-07,27,대구광역시,12115,6644,740807597
2021-07,28,인천광역시,12338,6336,664754087
2021-07,29,광주광역시,10016,5259,533917728
2021-07,30,대전광역시,8115,4425,470937062
2021-07,31,울산광역시,5029,2723,301329686
2021-07,36,세종특별자치시,2907,1453,154512488
2021-07,41,경기도,66291,32958,3604496733
2021-07,42,강원도,6404,3522,371470603
2021-07,43,충청북도,6814,3658,375571394
2021-07,44,충청남도,9010,4651,502519181
2021-07,45,전라북도,6903,3630,374631785
2021-07,46,전라남도,5543,3041,304608394
2021-07,47,경상북도,7323,4172,422935762
2021-07,48,경상남도,11373,5976,652008706
2021-07,50,제주특별자치도,3825,1913,199054622
2021-08,11,서울특별시,39252,19668,2377781417
2021-08,26,부산광역시,11259,5936,686782470
2021-08,27,대구광역시,10520,5802,653514024
2021-08,28,인천광역시,11112,5566,613353945
2021-08,29,광주광역시,9060,4650,485020405
2021-08,30,대전광역시,7003,3804,396445461
2021-08,31,울산광역시,4208,2301,264241518
2021-08,36,세종특별자치시,2649,1257,129169401
2021-08,41,경기도,58251,28618,3169365281
2021-08,42,강원도,5762,3166,331584152
2021-08,43,충청북도,6170,3224,340535340
2021-08,44,충청남도,8001,4098,461051881
2021-08,45,전라북도,6161,3212,345355280
2021-08,46,전라남도,4768,2660,273764543
2021-08,47,경상북도,6637,3728,392912447
2021-08,48,경상남도,9884,5297,591814901
2021-08,50,제주특별자치도,3270,1689,170878681
2021-09,11,서울특별시,32651,16267,1995545611
2021-09,26,부산광역시,9218,4825,581896175
2021-09,27,대구광역시,8562,4787,561978768
2021-09,28,인천광역시,9270,4665,529434934
2021-09,29,광주광역시,7595,3900,421266154
2021-09,30,대전광역시,6051,3247,355900699
2021-09,31,울산광역시,3504,1873,221697234
2021-09,36,세종특별자치시,2129,1030,112220724
2021-09,41,경기도,48385,23990,2639253105
2021-09,42,강원도,4933,2677,291987551
2021-09,43,충청북도,5015,2642,283156348
2021-09,44,충청남도,6567,3399,383696428
2021-09,45,전라북도,5282,2721,317627821
2021-09,46,전라남도,4256,2308,251819561
2021-09,47,경상북도,5703,3150,343987618
2021-09,48,경상남도,8420,4412,487189239
2021-09,50,제주특별자치도,2813,1468,151640434
2021-10,11,서울특별시,27893,13336,1828671480
2021-10,26,부산광역시,7800,3801,512993843
2021-10,27,대구광역시,7345,3877,507302323
2021-10,28,인천광역시,7940,3785,450074565
2021-10,29,광주광역시,6664,3297,394591502
2021-10,30,대전광역시,5404,2651,337613171
2021-10,31,울산광역시,2892,1473,187778225
2021-10,36,세종특별자치시,1915,873,101394458
2021-10,41,경기도,43161,19963,2480933320
2021-10,42,강원도,4328,2247,265762282
2021-10,43,충청북도,4763,2275,280686659
2021-10,44,충청남도,5921,2898,360917209
2021-10,45,전라북도,4696,2307,298457809
2021-10,46,전라남도,3846,2011,235729929
2021-10,47,경상북도,5113,2702,318429011
2021-10,48,경상남도,7547,3715,465531687
2021-10,50,제주특별자치도,2480,1204,133348216
2021-11,11,서울특별시,21193,10080,1496193329
2021-11,26,부산광역시,5633,2790,390093091
2021-11,27,대구광역시,5840,3083,437183337
2021-11,28,인천광역시,6203,2992,385039029
2021-11,29,광주광역시,5444,2643,322673526
2021-11,30,대전광역시,4021,2037,263854363
2021-11,31,울산광역시,2128,1093,139334879
2021-11,36,세종특별자치시,1517,686,88781341
2021-11,41,경기도,33760,15513,2030302685
2021-11,42,강원도,3568,1808,238726023
2021-11,43,충청북도,3723,1775,228081939
2021-11,44,충청남도,4642,2274,292185482
2021-11,45,전라북도,3747,1821,249846327
2021-11,46,전라남도,3046,1599,207354154
2021-11,47,경상북도,3939,2091,258045810
2021-11,48,경상남도,5752,2898,391164676
2021-11,50,제주특별자치도,2079,999,115241465
2021-12,11,서울특별시,15868,7383,1136578369
2021-12,26,부산광역시,4198,1992,295409584
2021-12,27,대구광역시,4518,2286,362672235
2021-12,28,인천광역시,4543,2171,284558142
2021-12,29,광주광역시,4342,2076,281084192
2021-12,30,대전광역시,3162,1541,212689955
2021-12,31,울산광역시,1517,784,100161546
2021-12,36,세종특별자치시,1146,522,69313134
2021-12,41,경기도,25061,11298,1568017314
2021-12,42,강원도,2728,1353,188616898
2021-12,43,충청북도,2841,1337,188540043
2021-12,44,충청남도,3691,1760,255645674
2021-12,45,전라북도,2922,1355,204355433
2021-12,46,전라남도,2376,1237,151583393
2021-12,47,경상북도,3048,1589,204184390
2021-12,48,경상남도,4480,2139,309160764
2021-12,50,제주특별자치도,1717,784,103006396
2021-99,11,서울특별시,0,75880,0
2021-99,26,부산광역시,0,22058,0
2021-99,27,대구광역시,0,20076,0
2021-99,28,인천광역시,0,18564,0
2021-99,29,광주광역시,0,14746,0
2021-99,30,대전광역시,0,13003,0
2021-99,31,울산광역시,0,8004,0
2021-99,36,세종특별자치시,0,4479,0
2021-99,41,경기도,0,97816,0
2021-99,42,강원도,0,10075,0
2021-99,43,충청북도,0,10630,0
2021-99,44,충청남도,0,13887,0
2021-99,45,전라북도,0,10226,0
2021-99,46,전라남도,0,9232,0
2021-99,47,경상북도,0,13131,0
2021-99,48,경상남도,0,18589,0
2021-99,50,제주특별자치도,0,5445,0
2022-01,11,서울특별시,47773,22249,4222003790
2022-01,26,부산광역시,15453,6900,1281764103
2022-01,27,대구광역시,11248,5710,973755687
2022-01,28,인천광역시,11769,5621,831802969
2022-01,29,광주광역시,8754,4434,652943186
2022-01,30,대전광역시,7801,3828,626654898
2022-01,31,울산광역시,4920,2294,383584332
2022-01,36,세종특별자치시,3134,1380,230898241
2022-01,41,경기도,68733,31262,4989858346
2022-01,42,강원도,5748,2971,440543397
2022-01,43,충청북도,6185,3050,463912798
2022-01,44,충청남도,8210,3945,602614749
2022-01,45,전라북도,5545,2815,450508437
2022-01,46,전라남도,5111,2619,379448659
2022-01,47,경상북도,6792,3544,500681858
2022-01,48,경상남도,11011,5355,856137436
2022-01,50,제주특별자치도,3417,1710,233000336
2022-02,11,서울특별시,69942,29545,6046148322
2022-02,26,부산광역시,22415,9118,1846421015
2022-02,27,대구광역시,16081,7575,1479604823
2022-02,28,인천광역시,17164,7326,1261087963
2022-02,29,광주광역시,12085,5578,978748232
2022-02,30,대전광역시,10806,4878,899323991
2022-02,31,울산광역시,7398,3063,572905799
2022-02,36,세종특별자치시,4424,1794,339249828
2022-02,41,경기도,101300,40999,7547912054
2022-02,42,강원도,8081,3839,618319518
2022-02,43,충청북도,8829,3984,679829034
2022-02,44,충청남도,11756,5200,900176644
2022-02,45,전라북도,7811,3659,607196551
2022-02,46,전라남도,7095,3419,535632161
2022-02,47,경상북도,9692,4636,729834147
2022-02,48,경상남도,15911,6986,1258579580
2022-02,50,제주특별자치도,4414,2103,335953772
2022-03,11,서울특별시,90024,34384,7729718309
2022-03,26,부산광역시,29053,10548,2338870780
2022-03,27,대구광역시,21288,8853,1968728480
2022-03,28,인천광역시,22147,8557,1660502870
2022-03,29,광주광역시,15319,6328,1261313331
2022-03,30,대전광역시,13483,5626,1088506593
2022-03,31,울산광역시,9522,3500,764531214
2022-03,36,세종특별자치시,5842,2097,441724014
2022-03,41,경기도,128800,47493,9611928992
2022-03,42,강원도,10425,4416,837313686
2022-03,43,충청북도,11158,4603,931178448
2022-03,44,충청남도,15244,6038,1205446903
2022-03,45,전라북도,10287,4302,850534404
2022-03,46,전라남도,9148,3945,702126140
2022-03,47,경상북도,12160,5234,921109473
2022-03,48,경상남도,20319,7980,1579368956
2022-03,50,제주특별자치도,5749,2422,439845738
2022-04,11,서울특별시,83127,34120,6812986099
2022-04,26,부산광역시,26912,10621,2066190888
2022-04,27,대구광역시,19584,8720,1705597824
2022-04,28,인천광역시,20409,8479,1490104791
2022-04,29,광주광역시,14192,6330,1079460973
2022-04,30,대전광역시,12790,5565,983862686
2022-04,31,울산광역시,8772,3455,642849511
2022-04,36,세종특별자치시,5355,2068,372102242
2022-04,41,경기도,118554,46901,8428903902
2022-04,42,강원도,9944,4458,741084269
2022-04,43,충청북도,10075,4532,785869869
2022-04,44,충청남도,13702,5899,1052492646
2022-04,45,전라북도,9772,4227,749706461
2022-04,46,전라남도,8528,3875,634727919
2022-04,47,경상북도,11104,5135,805422626
2022-04,48,경상남도,18616,7938,1413873058
2022-04,50,제주특별자치도,5450,2409,400762135
2022-05,11,서울특별시,88365,35188,6872773516
2022-05,26,부산광역시,27753,10799,2066458533
2022-05,27,대구광역시,21028,9074,1727108450
2022-05,28,인천광역시,22537,8975,1581793747
2022-05,29,광주광역시,15460,6588,1117084672
2022-05,30,대전광역시,14107,5928,976313387
2022-05,31,울산광역시,9350,3575,616968571
2022-05,36,세종특별자치시,5925,2167,387649100
2022-05,41,경기도,127323,48405,8401662330
2022-05,42,강원도,11097,4701,778482680
2022-05,43,충청북도,11287,4731,821927313
2022-05,44,충청남도,14809,6132,1021981021
2022-05,45,전라북도,10671,4523,778196935
2022-05,46,전라남도,9339,4062,659616400
2022-05,47,경상북도,11996,5358,844130897
2022-05,48,경상남도,20253,8299,1429579346
2022-05,50,제주특별자치도,5943,2441,395385027
2022-06,11,서울특별시,86938,34689,6453130631
2022-06,26,부산광역시,27036,10600,1950469734
2022-06,27,대구광역시,21015,9089,1619949468
2022-06,28,인천광역시,22236,8940,1446203013
2022-06,29,광주광역시,15653,6636,1080189612
2022-06,30,대전광역시,14402,6007,944920446
2022-06,31,울산광역시,9344,3600,607818170
2022-06,36,세종특별자치시,5802,2151,354175902
2022-06,41,경기도,127133,48391,8065707301
2022-06,42,강원도,11133,4777,779727875
2022-06,43,충청북도,11552,4763,806368933
2022-06,44,충청남도,15113,6127,976996941
2022-06,45,전라북도,11030,4547,789022295
2022-06,46,전라남도,9538,4057,609909979
2022-06,47,경상북도,12088,5278,790484643
2022-06,48,경상남도,20115,8199,1396854670
2022-06,50,제주특별자치도,6016,2506,371928445
2022-07,11,서울특별시,93800,35771,6575836513
2022-07,26,부산광역시,28489,10646,1926672000
2022-07,27,대구광역시,22615,9293,1667290422
2022-07,28,인천광역시,24575,9299,1492099336
2022-07,29,광주광역시,17538,6954,1157144112
2022-07,30,대전광역시,15696,6178,1020577816
2022-07,31,울산광역시,9743,3649,595323487
2022-07,36,세종특별자치시,6463,2255,369032919
2022-07,41,경기도,136508,49795,8325061440
2022-07,42,강원도,12006,4933,790201235
2022-07,43,충청북도,12476,4916,821503358
2022-07,44,충청남도,16220,6306,1070403228
2022-07,45,전라북도,11745,4643,776576358
2022-07,46,전라남도,10059,4137,634745139
2022-07,47,경상북도,12983,5497,824270552
2022-07,48,경상남도,22037,8466,1428121956
2022-07,50,제주특별자치도,6253,2496,396863799
2022-08,11,서울특별시,88160,34609,6048126750
2022-08,26,부산광역시,26930,10380,1793336010
2022-08,27,대구광역시,21948,9199,1562096432
2022-08,28,인천광역시,23643,9209,1411284808
2022-08,29,광주광역시,17103,6786,1070846730
2022-08,30,대전광역시,15245,6150,955153431
2022-08,31,울산광역시,9263,3577,574373451
2022-08,36,세종특별자치시,5928,2221,327684577
2022-08,41,경기도,129350,48298,7675222713
2022-08,42,강원도,11620,4824,709160364
2022-08,43,충청북도,12098,4927,792917858
2022-08,44,충청남도,15642,6225,981859655
2022-08,45,전라북도,11626,4578,706410430
2022-08,46,전라남도,10084,4153,594775340
2022-08,47,경상북도,12700,5432,783119335
2022-08,48,경상남도,20735,8289,1340054717
2022-08,50,제주특별자치도,6290,2499,381488588
2022-09,11,서울특별시,79949,32871,5337391144
2022-09,26,부산광역시,23575,9665,1558464747
2022-09,27,대구광역시,19897,8772,1384303097
2022-09,28,인천광역시,21863,8769,1246765046
2022-09,29,광주광역시,15542,6540,946618938
2022-09,30,대전광역시,13949,5865,870822011
2022-09,31,울산광역시,8349,3356,512171927
2022-09,36,세종특별자치시,5609,2165,299832244
2022-09,41,경기도,118322,46414,6774492555
2022-09,42,강원도,10533,4678,665913996
2022-09,43,충청북도,10889,4690,684194071
2022-09,44,충청남도,14374,5891,841128721
2022-09,45,전라북도,10517,4411,665600255
2022-09,46,전라남도,9301,3966,541803438
2022-09,47,경상북도,11381,5150,697325367
2022-09,48,경상남도,18949,7857,1193907632
2022-09,50,제주특별자치도,5437,2313,328118565
2022-10,11,서울특별시,81890,32803,5390392207
2022-10,26,부산광역시,24023,9615,1574995067
2022-10,27,대구광역시,20183,8688,1424686143
2022-10,28,인천광역시,23067,8952,1280705587
2022-10,29,광주광역시,15590,6495,992842113
2022-10,30,대전광역시,14392,5847,876409025
2022-10,31,울산광역시,8674,3447,522799258
2022-10,36,세종특별자치시,5692,2161,297850987
2022-10,41,경기도,121574,46520,6849593401
2022-10,42,강원도,10740,4600,651302981
2022-10,43,충청북도,11371,4692,693654621
2022-10,44,충청남도,14354,5947,834029786
2022-10,45,전라북도,10779,4416,664871131
2022-10,46,전라남도,9290,3969,540081416
2022-10,47,경상북도,11547,5147,679636969
2022-10,48,경상남도,19242,7853,1190608499
2022-10,50,제주특별자치도,5773,2366,341925318
2022-11,11,서울특별시,82320,32478,5266350616
2022-11,26,부산광역시,24276,9521,1567575166
2022-11,27,대구광역시,20229,8558,1400095017
2022-11,28,인천광역시,22085,8705,1231362626
2022-11,29,광주광역시,15533,6462,947062054
2022-11,30,대전광역시,13922,5753,838296333
2022-11,31,울산광역시,8768,3414,507071145
2022-11,36,세종특별자치시,5730,2121,298658821
2022-11,41,경기도,121515,46017,6703810244
2022-11,42,강원도,10769,4519,639905755
2022-11,43,충청북도,11244,4699,669882491
2022-11,44,충청남도,14649,5891,843836178
2022-11,45,전라북도,10910,4302,659157968
2022-11,46,전라남도,9195,3880,520146732
2022-11,47,경상북도,11800,5147,676353285
2022-11,48,경상남도,19476,7751,1159588173
2022-11,50,제주특별자치도,5756,2314,319764634
2022-12,11,서울특별시,78467,31436,5090021898
2022-12,26,부산광역시,23835,9386,1521120387
2022-12,27,대구광역시,19644,8402,1342941490
2022-12,28,인천광역시,21651,8590,1202815958
2022-12,29,광주광역시,14488,6159,854389404
2022-12,30,대전광역시,13533,5603,796019932
2022-12,31,울산광역시,8540,3329,481149323
2022-12,36,세종특별자치시,5445,2028,284083739
2022-12,41,경기도,116038,44711,6375535995
2022-12,42,강원도,10064,4393,604751101
2022-12,43,충청북도,10537,4521,632659187
2022-12,44,충청남도,14260,5758,808596656
2022-12,45,전라북도,10380,4228,613900056
2022-12,46,전라남도,8920,3808,490393324
2022-12,47,경상북도,11393,4954,645234040
2022-12,48,경상남도,18708,7592,1119497667
2022-12,50,제주특별자치도,5253,2205,309851583
2022-99,11,서울특별시,0,110116,0
2022-99,26,부산광역시,0,30904,0
2022-99,27,대구광역시,0,27516,0
2022-99,28,인천광역시,0,26626,0
2022-99,29,광주광역시,0,19302,0
2022-99,30,대전광역시,0,17659,0
2022-99,31,울산광역시,0,10708,0
2022-99,36,세종특별자치시,0,7140,0
2022-99,41,경기도,0,141067,0
2022-99,42,강원도,0,13846,0
2022-99,43,충청북도,0,14261,0
2022-99,44,충청남도,0,18622,0
2022-99,45,전라북도,0,13350,0
2022-99,46,전라남도,0,12545,0
2022-99,47,경상북도,0,17279,0
2022-99,48,경상남도,0,24603,0
2022-99,50,제주특별자치도,0,7218,0
2023-01,11,서울특별시,78990,31582,5362764248
2023-01,26,부산광역시,23955,9392,1567857463
2023-01,27,대구광역시,19710,8443,1415742347
2023-01,28,인천광역시,21981,8705,1285439302
2023-01,29,광주광역시,15525,6283,993076795
2023-01,30,대전광역시,13685,5628,828041034
2023-01,31,울산광역시,8726,3407,536493468
2023-01,36,세종특별자치시,5508,2033,300296743
2023-01,41,경기도,115842,44834,6701720338
2023-01,42,강원도,10718,4476,652407511
2023-01,43,충청북도,11032,4605,683645018
2023-01,44,충청남도,14367,5776,842402890
2023-01,45,전라북도,10708,4366,687855521
2023-01,46,전라남도,9075,3836,541859270
2023-01,47,경상북도,11114,4946,664281126
2023-01,48,경상남도,19115,7719,1174132885
2023-01,50,제주특별자치도,5320,2234,339094687
2023-02,11,서울특별시,71802,30171,4784607843
